58	5
58	12
58	13
58	30
79	45
91	22
92	10
92	33
92	7
92	36
105	18
110	12
114	33
115	17
117	22
119	28
120	35
124	8
130	24
135	15
135	30
135	25
135	36
135	30
135	33
136	23
136	38
137	36
137	33
137	28
137	15
138	13
138	30
138	36
140	13
148	48
156	15
157	13
157	15
157	28
157	23
157	23
157	32
157	34
157	23
157	23
157	18
157	33
162	20
162	23
165	41
167	61
167	23
167	41
167	48
167	36
167	30
177	25
180	8
180	8
180	30
180	15
180	24
180	33
183	26
183	15
183	20
183	24
183	24
183	40
183	19
183	14
183	32
183	19
183	28
183	10
183	25
183	23
183	31
183	15
183	15
183	20
183	20
183	10
184	40
185	36
185	45
185	43
185	33
185	41
189	20
189	51
189	10
191	33
196	58
200	15
201	8
201	15
210	25
210	35
212	33
212	66
212	64
212	38
212	48
212	38
212	61
212	66
212	51
212	51
212	43
212	38
212	53
212	20
212	46
212	28
213	23
215	71
216	40
217	28
217	28
220	51
225	22
228	66
228	23
228	51
228	61
228	61
228	23
228	56
228	56
228	71
228	64
228	28
228	64
228	38
228	38
231	38
240	22
240	53
245	24
246	60
246	44
246	59
249	30
249	74
260	51
260	53
262	51
262	51
264	25
264	20
264	42
264	30
264	40
264	51
268	65
268	75
268	45
268	52
268	28
268	25
269	30
269	25
270	38
276	69
280	48
280	25
280	64
280	43
283	76
287	25
287	42
287	51
287	30
287	41
287	71
289	23
300	83
300	40
300	40
300	55
300	50
300	56
300	60
300	48
300	30
303	20
303	20
303	33
303	38
303	58
303	41
303	18
303	25
303	38
303	20
311	20
311	33
311	23
311	38
311	38
311	20
311	46
311	23
313	25
313	41
313	48
313	53
313	51
313	36
313	41
313	23
313	31
313	38
313	36
315	51
315	51
315	60
317	41
317	22
324	38
325	18
325	45
327	18
327	43
327	36
327	41
327	48
327	33
333	61
334	71
334	66
335	48
335	48
335	45
335	41
335	48
335	25
335	41
335	20
335	25
335	38
335	38
336	66
337	92
337	30
338	30
338	84
347	41
347	66
347	23
347	33
352	20
352	90
352	70
353	36
353	51
355	77
355	92
356	28
356	36
356	28
356	48
356	25
356	25
356	18
357	48
357	23
357	25
357	23
357	20
357	58
357	36
357	18
357	20
357	53
357	43
357	53
357	58
357	46
357	56
357	30
357	33
357	56
357	38
357	53
357	46
357	58
357	43
357	20
358	28
358	25
358	41
360	64
360	27
362	30
365	66
365	97
365	61
365	89
365	41
370	22
372	30
374	38
374	46
374	97
374	36
374	51
375	25
377	46
377	18
377	38
377	86
377	13
377	13
377	36
377	51
377	8
378	86
378	58
378	74
378	53
378	48
378	43
378	30
378	33
378	28
378	41
378	38
378	48
378	25
378	43
378	30
380	67
380	10
380	22
383	28
383	38
383	71
383	33
383	43
384	46
384	61
384	36
384	43
384	58
384	25
384	36
384	46
384	58
384	74
384	36
384	48
384	46
384	25
384	46
384	23
384	28
384	28
384	41
385	25
386	76
386	51
386	76
386	53
386	76
386	51
386	91
390	27
390	48
392	33
392	51
392	58
392	43
395	22
399	46
399	23
399	54
400	31
402	74
402	51
402	64
402	56
405	48
406	74
406	48
410	62
410	10
410	31
410	40
415	64
415	66
415	91
415	46
415	36
417	60
417	28
417	46
417	33
417	46
417	53
417	36
417	56
417	38
417	66
417	58
417	58
417	58
417	58
417	25
417	48
420	30
422	50
425	62
425	38
429	66
429	58
429	56
429	71
429	58
430	83
430	49
435	118
438	70
438	79
438	81
438	41
438	48
439	46
439	81
439	79
439	94
439	61
439	46
439	66
439	81
440	62
440	52
442	38
442	61
445	40
447	92
451	61
451	58
451	78
451	46
451	53
452	69
452	38
452	84
452	58
452	51
455	19
455	58
455	64
455	66
455	89
455	56
455	76
455	38
455	61
455	43
455	31
460	96
460	40
460	48
462	61
462	56
464	38
465	62
472	31
475	43
476	64
476	45
476	67
476	48
476	67
480	62
482	51
482	64
482	71
483	60
483	105
483	50
483	50
485	137
485	46
486	71
486	51
486	81
486	41
486	74
486	41
486	46
486	76
486	64
490	76
490	46
490	74
490	43
490	84
496	53
496	65
505	30
505	81
505	93
505	95
505	43
505	62
508	51
508	61
508	41
508	46
510	45
514	79
514	46
514	41
515	76
515	77
519	70
520	70
520	62
521	90
521	60
521	120
523	102
523	91
526	64
526	58
530	70
530	53
530	97
533	76
540	92
540	31
540	48
546	97
549	43
549	48
549	56
549	30
550	70
550	61
550	58
550	61
550	48
552	76
552	51
552	66
553	80
560	53
560	51
560	74
560	86
560	46
560	64
560	61
560	58
560	77
560	34
570	62
570	81
570	49
580	40
582	89
582	51
582	46
585	62
585	92
586	76
586	76
586	38
586	61
586	76
586	31
586	31
587	58
587	76
587	61
587	51
588	30
589	76
589	64
589	56
589	38
589	81
589	64
589	61
593	40
595	61
597	79
597	64
597	81
598	51
600	77
605	81
605	30
605	31
605	53
605	48
605	58
608	77
608	72
608	44
608	65
608	50
608	50
608	50
608	34
608	110
615	106
618	58
618	69
618	91
618	51
618	76
618	74
618	69
618	38
618	64
618	36
620	58
624	76
624	119
624	91
624	46
624	64
624	81
624	53
624	71
625	62
625	77
625	92
626	72
631	45
633	64
633	64
635	120
638	66
638	43
638	38
638	53
638	48
640	36
640	61
640	92
641	66
641	51
645	102
645	61
645	91
645	91
645	41
648	80
648	30
648	50
648	45
648	56
648	71
648	56
648	46
650	70
650	80
653	61
653	84
653	91
655	97
655	71
655	64
655	53
655	66
655	92
658	71
658	46
658	61
660	94
662	96
662	36
662	30
662	66
663	64
663	94
665	62
670	92
670	52
676	66
676	69
677	165
677	86
677	61
677	69
680	30
685	114
690	94
690	77
690	81
691	91
691	84
698	79
698	71
698	91
698	58
699	61
699	81
705	92
707	84
708	107
708	97
708	76
708	97
710	95
715	152
720	84
730	80
730	87
730	154
730	94
730	105
731	64
731	48
731	64
731	74
731	56
731	58
731	61
732	120
745	152
750	99
755	94
755	106
756	64
756	81
756	71
756	51
760	84
762	153
765	53
765	44
765	70
765	60
765	76
765	102
765	142
768	60
768	135
768	52
768	65
768	98
768	120
768	105
768	110
768	100
768	60
770	110
770	110
770	60
770	81
770	100
770	48
770	60
770	58
770	60
770	58
770	78
770	64
770	81
770	46
770	167
770	71
774	57
785	153
795	102
820	124
820	182
820	94
823	249
838	330
840	125
840	145
850	182
850	95
855	125
856	210
870	182
875	152
881	170
895	298
895	106
895	152
900	110
910	300
910	152
920	213
920	254
950	275
960	300
968	154
980	182
980	149
985	243
990	153
1027	168
1027	187
